Extraction sheet name,Data file (doi),LSR no.,Extraction sheet dimension,Variable to extract,Understandable label for database,Class ID,Class  label,Class definition,Parent class,Ontology spreadsheet,Organised under,COMBO or not?,COMBO
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,qtc_md_point,Midpoint estimate for the mean difference in QTc between the intervention and comparison condition (milisecond),CMO:0000269,QTc interval,QT interval corrected for heart rate calculated by the QT interval divided by the square root of the interval from one QRS complex to the onset of the next QRS complex measured in seconds.,heart electrical conduction measurement,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,qtc_md_se,Standard error for midpoint estimate regarding he mean difference in QTc between the intervention and control condition,GMHO:0000236,midpoint estimate for the mean difference of an outcome between the intervention and comparison condition,A point estimate about the mean difference between an intervention and comparison condition in a study.,point estimate,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,qtc_md_se,Standard error for midpoint estimate regarding he mean difference in QTc between the intervention and control condition,CMO:0000269,QTc interval,QT interval corrected for heart rate calculated by the QT interval divided by the square root of the interval from one QRS complex to the onset of the next QRS complex measured in seconds.,heart electrical conduction measurement,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,qtc_md_se,Standard error for midpoint estimate regarding he mean difference in QTc between the intervention and control condition,STATO:0000562,standard error of estimate,The standard error is a measure of dispersion applied to estimates across hypothetical repeated random samples. ,estimate,Intervention outcomes and spillover effects,,,
LSR3_taar1_H/data/data_2024-01-22_LSR3_H.xlsx,https://doi.org/10.5281/zenodo.10890206,3,,crossover_periods,Number of crossover periods,GMHO:0000237,number of sequential treatments,A data item about the number of sequential treatments delivered to participants in a study.,data item,Research methods,,,
,,structural,,,,BCIO:015327,female biological sex population statistic,The aggregate of female biological sex in a population.,data item,Intervention population,,,
,,structural,,,,STATO:0000599,point estimate,a point estimate is a data item which provides a particular value evaluating a population parameter.,estimate,Intervention outcomes and spillover effects,,,
,,structural,,,,GMHO:0000036,adverse change in a bodily measurement parameter,An adverse event associated with a change in a person's bodily meeasurement parameters.,adverse event following an intervention,,,,
,,structural,,,,GMHO:0000049,affective psychotic disorder symptom,"A psychotic disorder symptom is characterized by a person experiencing depression, anxiety or low moods.",psychotic disorder symptom,,,,
,,structural,,,,GMHO:0000188,aggregate human age,The aggregate of human age in a population.,data item,,,,
,,structural,,,,BCIO:026045,ambulance,"A form of transporation which can transport patients for health treatment, and in some instances will also provide out-of-hospital healthcare to the patient.",transportation,,,,
,,structural,,,,GMHO:0000130,anhedonia,A mental disposition that is realised by experiencing low pleasure or interest in response to various positively valenced stimuli.,mental disposition,,,,
,,structural,,,,GMHO:0000011,Anxiety and depression subscale of Positive and Negative Syndrome Scale data item,Positive and Negative Syndrome Scale data item that is the recording of the output of the subscale about affective psychotic disorder symptoms.,Positive and Negative Syndrome Scale data item,,,,
,,structural,,,,GMHO:0000141,anxiety diagnosis severity,Diagnosis severity relating to an anxiety diagnosis.,diagnosis severity,,,,
,,structural,,,,GMHO:0000142,anxiety symptom,A symptom that related to an anxiety diagnosis.,symptom,,,,
,,structural,,,,OMRSE:00000061,architectural structure,A material entity that is a human made strcuture with firm connection between its foundation and the ground.,material entity,,,,
,,structural,,,,BCIO:006119,associative learning,Learning that involves changing the strength of association between two or more mental processes.,learning,,,,
,,structural,,,,GMHO:0000145,autism spectrum disorder diagnosis severity,Diagnosis severity relating to an autism spectrum disorder diagnosis.,diagnosis severity,,,,
,,structural,,,,BCIO:050315,BCI attribute,A process attribute whose bearer is a behaviour change intervention.,process attribute,,,,
,,structural,,,,ENVO:00000091,beach,"A landform consisting of loose rock particles such as sand, gravel, shingle, pebbles, cobble, or even shell fragments along the shoreline of a body of wate",outdoor environment,,,,
,,structural,,,,BCIO:010000,behaviour change intervention source,"A role played by a person, population or organisation that provides a BCI.",role,,,,
,,structural,,,,GMHO:0000053,belief about drug-related adverse events,A belief about about the negative effects of a drug on a person.,belief,,,,
,,structural,,,,BCIO:015105,biological sex,A bodily quality based on reproductive function or organs.,bodily quality,,,,
,,structural,,,,MF:0000032,bodily disposition,A bodily disposition is a disposition that inheres in some extended organism.,disposition,,,,
,,structural,,,,OGMS:0000060,bodily process,A process in which at least one bodily component of an organism participates.,process,,,,
,,structural,,,,MF:0000074,bodily quality,A bodily quality is a quality that inheres in some extended organism.,quality,,,,
,,structural,,,,GMHO:0000056,body mass index,A data item that is derived by dividing the body weight be the square of the body height. ,data item,,,,
,,structural,,,,GMHO:0000057,body weight,Weight of an organism.,weight,,,,
,,structural,,,,BCIO:026017,care home facility,A healthcare facility that is run by a care home organization and is the bearer of a care home function.,healthcare facility,,,,
,,structural,,,,CHEBI:35488,central nervous system depressant,A loosely defined group of drugs that tend to reduce the activity of the central nervous system.,central nervous system drug,,,,
,,structural,,,,CHEBI:35470,central nervous system drug,A class of drugs producing both physiological and psychological effects through a variety of mechanisms involving the central nervous system.,function,,,,
,,structural,,,,IAO:0000301,citation,A textual entity intended to identify a particular publication.,textual entity,,,,
,,structural,,,,OGMS:0000123,clinical data item,A data item that is about a patient and is the specified output of a health care process assay or diagnostic process.,data item,,,,
,,structural,,,,GMHO:0000016,Clinical Global Impression data item,A measurement datum that is the recording of the output of the Clinical Global Impression scale.,measurement datum,,,,
,,structural,,,,OGMS:0000015,clinical history,A series of statements representing health-relevant qualities of a patient and of a patient's family.,clinical data item,,,,
,,structural,,,,GMHO:0000091,clinical history of psychosis experience,A clinical history in which there is a history of psychosis experience.,clinical history,,,,
,,structural,,,,CMO:0000000,clinical measurement,"A quantitative or qualitative value which is the result of an act of assessing a morphological or physiological state or property in a single individual or sample or a group of individuals or samples, based on direct observation or experimental manipulation.",planned process,,,,
,,structural,,,,GMHO:0000020,Columbia-Suicide Severity Rating Scale ideation data item,Columbia-Suicide Severity Rating Scale data item about suicidal ideation.,Columbia-Suicide Severity Rating Scale data item,,,,
,,structural,,,,GMHO:0000021,Columbia-Suicide Severity Rating Scale suicide attempt data item,Columbia-Suicide Severity Rating Scale data item about suicide attempts.,Columbia-Suicide Severity Rating Scale data item,,,,
,,structural,,,,BCIO:026019,community healthcare facility,A clinic providing healthcare services to people in a certain area,healthcare facility,,,,
,,structural,,,,BCIO:026020,community outpatient clinic facility,A healthcare facility to treat patients in the community without them staying overnight.,community healthcare facility,,,,
,,structural,,,,OBCS:0000070,confidence interval,A quantitative confidence value that refers to an interval give values within which there is a high probability (95 percent by convention) that the true population value can be found. ,quantitative confidence value,,,,
,,structural,,,,BCIO:026038,criminal justice facility,"A facility where individuals are being reprimanded, detained or imprisoned.",facility,,,,
,,structural,,,,ADDICTO:0001255 ,cross over design,A mixed study design in which two or more groups experience the same study processes but in a different order.,mixed study design,,,,
,,structural,,,,IAO:0000027,data item,"An information content entity that is intended to be a truthful statement about something (modulo, e.g., measurement precision or other systematic errors) and is constructed/acquired by a method which reliably tends to produce (approximately) truthful statements.",information content entity,,,,
,,structural,,,,OBI:0200000,data transformation,A planned process that produces output data from input data.,planned process,,,,
,,structural,,,,GMHO:0000058,death due to accidents following an intervention,A death following an intervention that involves a participant dying as a result of an accident.,death following an intervention,,,,
,,structural,,,,GMHO:0000176,depression diagnosis,A diagnosis that involves the conclusion that a person meets pre-set criteria for depression as a result of a diagnostic process.,diagnosis,,,,
,,structural,,,,GMHO:0000061,depression symptom,A symptom that is related to a depression diagnosis.,symptom,,,,
,,structural,,,,EFO:0006842,diabetes mellitus biomarker,,measurement,,,,
,,structural,,,,GMHO:0000148,diagnosis severity,A data item that is about the severity dimension associated with a diagnosis.,data item,,,,
,,structural,,,,IAO:0000033,directive information entity,An information content entity whose concretizations indicate to their bearer how to realize them in a process.,information content entity,,,,
,,structural,,,,OBI:0000984,dose,"A measurement datum that measures the quantity of something that may be administered to an organism or that an organism may be exposed to. Quantities of nutrients, drugs, vaccines and toxins are referred to as doses.",measurement datum,,,,
,,structural,,,,BCIO:026022,educational facility,A facility in which formal education is provided to a student population.,facility,,,,
,,structural,,,,OBI:0500026 ,eligibility criterion,an eligibility criterion (rule) is_a selection criterion which defines and states the requirements (positive or negative) for an entity to be considered as suitable for a given task or participation in a process.,selection criterion,,,,
,,structural,,,,BCIO:035000,evaluation finding,A data item that is the output of an intervention evaluation study.,data item,,,,
,,structural,,,,BCIO:050443,experience-related behaviour,An individual human behaviour that relates to some subjective experience of the behaving person.,individual human behaviour,,,,
,,structural,,,,EFO:0000001,experimental factor,"An experimental factor in Array Express which are essentially the variable aspects of an experiment design which can be used to describe an experiment, or set of experiments, in an increasingly detailed manner. This upper level class is really used to give a root class from which applications can rely on and not be tied to upper ontology classses which do change.",generically dependent continuant,,,,
,,structural,,,,OGMS:0000087,extended organism,"An object aggregate consisting of an organism and all material entities located within the organism, overlapping the organism, or occupying sites formed in part by the organism.",object aggregate,,,,
,,structural,,,,OMRSE:00000062,facility,An architectural structure that bears some function.,architectural structure,,,,
,,structural,,,,BCIO:026039,factory facility,A facility of a building or group of buildings where goods are manufactured or assembled chiefly by machine,facility,,,,
,,structural,,,,BFO:0000024,fiat object part,"b is a fiat object part = Def. b is a material entity which is such that for all times t, if b exists at t then there is some object c such that b proper continuant_part of c at t and c is demarcated from the remainder of c by a two-dimensional continuant fiat boundary.",material entity,,,,
,,structural,,,,PATO:0001035,force,A physical quality inhering in a bearer by virtue of the bearer's rate of change of momentum.,physical quality,,,,
,,structural,,,,ENVO:00000111,forest,An area with a high density of trees. A small forest may be called a wood,outdoor environment,,,,
,,structural,,,,BFO:0000034,function,"A function is a disposition that exists in virtue of the bearer�s physical make-up and this physical make-up is something the bearer possesses because it came into being, either through evolution (in the case of natural biological entities) or through intentional design (in the case of artifacts), in order to realize processes of a certain sort. ",disposition,,,,
,,structural,,,,BFO:0000031,generically dependent continuant,b is a generically dependent continuant = Def. b is a continuant that g-depends_on one or more other entities.,continuant,,,,
,,structural,,,,GAZ:00000448,geographical location,"A reference to a place on the Earth, by its name or by its geographical location",spatial region,,,,
,,structural,,,,EFO:0004468,glucose measurement,Is any quantification of glucose.,diabetes mellitus biomarker,,,,
,,structural,,,,ENVO:00000106,grassland,An area in which grasses (Graminae) are a significant component of the vegetation,outdoor environment,,,,
,,structural,,,,EFO:0004541,HbA1c measurement,A quantification of glycated A1c hemoglobin in blood used as an index for blood glucose level over several months.,glucose measurement,,,,
,,structural,,,,OGMS:0000096,health care process,"A planned process with the objective to improve the health status of a patient that directly involves the treatment, diagnosis, or prevention of disease or injury of a patient.",planned process,,,,
,,structural,,,,BCIO:015092,health status,A personal attribute that is the state of an individual's mental or physical condition.,personal attribute,,,,
,,structural,,,,GMHO:0000189,health status attribute,A personal attribute that is the state of an individual's mental or physical condition.,personal attribute,,,,
,,structural,,,,OMRSE:00000102,healthcare facility,A facility that�s administered by a health care organisation for the purpose of providing health care to a patient population,facility,,,,
,,structural,,,,CMO:0000230,heart electrical conduction measurement,Any measurement of components of the electrical conduction system of the heart.,heart measurement,,,,
,,structural,,,,EFO:0004612,high density lipoprotein cholesterol measurement,The measurement of HDL cholesterol in blood used as a risk indicator for heart disease.,lipid measurement,,,,
,,structural,,,,CHEBI:47775,high-density lipoprotein cholesterol,Cholesterol esters and free cholesterol which are contained in or bound to high-density lipoproteins (HDL).,lipoprotein cholesterol,,,,
,,structural,,,,GMHO:0000065,homicide following an intervention,A death following an intervention that involves a participant being intentionally killed by another person.,death following an intervention,,,,
,,structural,,,,EFO:0004730,hormone measurement,The determination of the amount of hormone present in a sample.,measurement,,,,
,,structural,,,,MF:0000016,human being,An extended organism that is a member of the species Homo sapiens.,extended organism,,,,
,,structural,,,,BFO:0000141,immaterial entity," Immaterial entities are divided into two subgroups:boundaries and sites, which bound, or are demarcated in relation, to material entities, and which can thus change location, shape and size and as their material hosts move or change shape or size.",independent continuant,,,,
,,structural,,,,BCIO:036000,individual human behaviour,A bodily process of a human that involves co-ordinated contraction of striated muscles controlled by the brain.,bodily process,,,,
,,structural,,,,BCIO:036100,individual human behaviour pattern,A uniform process aggregate whose member parts are behaviours of the same type and in the same person.,uniform process aggregate,,,,
,,structural,,,,IAO:0000030,information content entity,A generically dependent continuant that is about some thing.,generically dependent continuant,,,,
,,structural,,,,GMHO:0000150,insomnia symptom severity,Symptom severity that is associated with insomnia.,symptom severity,,,,
,,structural,,,,IAO:0000303,institutional identification,A textual entity intended to identify a particular institution.,textual entity,,,,
,,structural,,,,BCIO:037000,intervention,A planned process that has the aim of influencing an outcome.,planned process,,,,
,,structural,,,,BCIO:023000,intervention evaluation finding,An evaluation finding that is the output of an intervention evaluation study.,evaluation finding,,,,
,,structural,,,,BCIO:038000,intervention evaluation study ,A research study that aims to assess attributes of an intervention with regards to their positive or negative value.,research study,,,,
,,structural,,,,EFO:0004529,lipid measurement,A measure of circulating lipid.,lipid or lipoprotein measurement,,,,
,,structural,,,,EFO:0005105,lipid or lipoprotein measurement,quantification of some lipid or lipoprotein,measurement,,,,
,,structural,,,,CHEBI:50404,lipoprotein cholesterol,Cholesterol esters and free cholesterol which are contained in or bound to lipoproteins.,cholestanoid,,,,
,,structural,,,,BCIO:036026,locomotive behaviour,A position-related behaviour in which muscles are used by a person to move themselves relative to the immediate environment or part of it.,position-related behaviour,,,,
,,structural,,,,EFO:0004611,low density lipoprotein cholesterol measurement,The measurement of LDL cholesterol in blood used as a risk indicator for heart disease.,lipid measurement,,,,
,,structural,,,,CHEBI:47774,low-density lipoprotein cholesterol,Cholesterol esters and free cholesterol which are contained in or bound to low-density lipoproteins (LDL).,lipoprotein cholesterol,,,,
,,structural,,,,BCIO:015107,male biological sex,A biological sex associated with the ability to produce male gametes.,biological sex,,,,
,,structural,,,,BFO:0000040,material entity,A material entity is an independent continuant that has some portion of matter as proper or improper continuant part.,independent continuant,,,,
,,structural,,,,MF:0000033,mental disposition,A mental disposition is a bodily disposition that is realized in a mental process.,bodily disposition,,,,
,,structural,,,,MF:0000020,mental process,"A bodily process that occurs in the brain, and that can of itself be conscious, or can give rise to a process that can of itself be conscious or can give rise to behaviour.",bodily process,,,,
,,structural,,,,BCIO:026040,military facility,A facility relating to or characteristic of soldiers or armed forces ,facility,,,,
,,structural,,,,ADDICTO:0001265,mixed study design,A study design in which measurements taken on two or more groups of study participants at two or more times are compared allowing differences to be assessed between groups and over time.,study design,,,,
,,structural,,,,BCIO:026044,mobile intervention venue,A form of transportation delivering interventions in transient locations.,transportation,,,,
,,structural,,,,GMHO:0000069,negative psychotic disorder symptom,"A psychotic disorder symptom that is characterized by the absence or decrease in ability or motivation to initiate plans, speak, express emotion of find pleasure.",psychotic disorder symptom,,,,
,,structural,,,,ADDICTO:0001292,n-of-1 study design,A repeated measures study design involving multiple repeated measurements taken in each of two or more conditions facilitating inferential statistical analyses to be undertaken to output statistical parameters from data sets for each individual participant. ,repeated measures study design,,,,
,,structural,,,,ADDICTO:0001258,non-interventional study design,A study design in which study participants are not planned to experience an intervention as a part of the study process.,study design,,,,
,,structural,,,,BCIO:008515,number of contact events,A data item that is the number of contact events in an intervention temporal part.,data item,,,,
,,structural,,,,GMHO:0000152,number of intervention participants,A data item that is about the number of participants in an intervention or part of an intervention at a timepoint.,data item,,,,
,,structural,,,,BFO:0000027,object aggregate,b is an object aggregate means: b is a material entity consisting exactly of a plurality of objects as member_parts at all times at which b exists.,material entity,,,,
,,structural,,,,BCIO:026037,office facility,"A facility of a room, set of rooms, or building used as a place for commercial, professional, or bureaucratic work.",facility,,,,
,,structural,,,,BFO:0000038,one-dimensional temporal region,A one-dimensional temporal region is a temporal region that is extended.,temporal region,,,,
,,structural,,,,BCIO:026046,outdoor environment,A site which is an outdoor location outside of a building. ,site,,,,
,,structural,,,,GMHO:0000184,pain following intervention,An adverse event following an intervention that has an outcome of pain.,adverse event following an intervention,,,,
,,structural,,,,OBI:0500006,parallel group design,"A parallel group design or independent measure design is a study design which uses unique experimental unit each experimental group, in other word no two individuals are shared between experimental groups, hence also known as parallel group design.",study design,,,,
,,structural,,,,ENVO:00000562,park,"A bounded area of land, or water, usually in its natural or semi-natural (landscaped) state and set aside for some purpose, usually to do with recreation or conservation",outdoor environment,,,,
,,structural,,,,BCIO:026048,path or pavement,An outdoor environment for the passage of persons or cyclists on land,outdoor environment,,,,
,,structural,,,,OGMS:0000061,pathological bodily process,A bodily process that is clinically abnormal.,bodily process,,,,
,,structural,,,,GMHO:0000190,person,An extended organism that is a member of the species Homo sapiens.,extended organism,,,,
,,structural,,,,BCIO:050300,personal attribute,"A specifically dependent continuant that inheres in a person. Attributes included under this header are age, immigration, social and economic conditions.",specifically dependent continuant,,,,
,,structural,,,,PDRO:0000074,pharmacy facility,"A health care facility whose function is to store, prepare, dispense, and monitor the usage of pharmaceutical drugs among patients in a given area or encountered in a given health care provider organization",healthcare facility,,,,
,,structural,,,,PATO:0001241,physical object quality,A quality which inheres in a continuant.,quality,,,,
,,structural,,,,PATO:0001018,physical quality,A quality of a physical entity that exists through action of continuants at the physical level of organisation in relation to other entities.,physical object quality,,,,
,,structural,,,,IAO:0000104 ,plan specification,"A directive information entity with action specifications and objective specifications as parts, and that may be concretized as a realizable entity that, if realized, is realized in a process in which the bearer tries to achieve the objectives by taking the actions specified.",directive information entity,,,,
,,structural,,,,OBI:0000011,planned process,A process that realizes a plan which is the concretization of a plan specification.,process,,,,
,,structural,,,,GMHO:0000077,positive psychotic disorder symptom,"A psychotic disorder symptom that is characterized by the presence of hallucinations, delusions, or disorganised thoughts or behaviours.",psychotic disorder symptom,,,,
,,structural,,,,GMHO:0000174,post-traumatic stress symptom,A symptom that is related to a post-traumatic stress disorder diagnosis.,symptom,,,,
,,structural,,,,STATO:0000412,prevalence ,prevalence is a ratio formed by the number of subjects diagnosed with a disease divided by the total population size.,ratio,,,,
,,structural,,,,GMHO:0000166,prevalence of diagnosis,Prevalence of people diagnosed with a specific disorder.,prevalence,,,,
,,structural,,,,GMHO:0000167,prevalence of major depressive disorder diagnosis,Prevalence of diagnosis for major depressive disorder.,prevalence of diagnosis,,,,
,,structural,,,,BCIO:026043,private transportation,A form of transportation owned by an individual for individual or group use.,transportation,,,,
,,structural,,,,BFO:0000015,process,"p is a process = Def. p is an occurrent that has temporal proper parts and for some time t, p s-depends_on some material entity at t.",occurrent,,,,
,,structural,,,,EFO:0007003,prolactin measurement,Quantification of prolactin in a sample.,hormone measurement,,,,
,,structural,,,,GMHO:0000187,psychosis diagnosis,A diagnosis that involves the conclusion that a person meets pre-set criteria for psychosis as a result of a diagnostic process.,diagnosis,,,,
,,structural,,,,GMHO:0000172,psychotic disorder symptom,A symptom that is related to a psychotic disorder diagnosis.,symptom,,,,
,,structural,,,,CHEBI:35471,psychotropic drug,A loosely defined grouping of drugs that have effects on psychological function.,central nervous system drug,,,,
,,structural,,,,BCIO:026042,public transportation,"Forms of transportation that run on fixed routes and are available to the public, usually for a set fare",transportation,,,,
,,structural,,,,OBI:0000071,quantitative confidence value,A data item which is used to indicate the degree of uncertainty about a measurement.,data item,,,,
,,structural,,,,STATO:0000184,ratio,"A ratio is a data item which is formed with two numbers r and s is written r/s, where r is the numerator and s is the denominator.",data item,,,,
,,structural,,,,IAO:0000640,related work textual entity,A textual entity that discusses work from other publications and expresses their relevancy to the content of a document.,textual entity,,,,
,,structural,,,,ADDICTO:0001262 ,repeated measure design ,A study design in which measurements taken on the same study participants at two or more different times in different circumstances are compared.,study design,,,,
,,structural,,,,GMHO:0000191,repeated measures study design,A study design in which measurements taken on the same study participants at two or more different times in different circumstances  are compared.,study design,,,,
,,structural,,,,ENVO:00000469,research facility,"A facility, permanent or temporary, on land, in air, space or water, where scientific research or measurements can be undertaken",facility,,,,
,,structural,,,,SEPIO:0000125,research study,A planned process that executes some study design or protocol to generate scientific data that is interpreted to test or generate a hypothesis.,research activity,,,,
,,structural,,,,OMRSE:00000191,residential facility,A facility that has at least one housing unit as part in which a person or persons live,facility,,,,
,,structural,,,,BCIO:026036,retail facility,A facility used as an outlet for shopping.,facility,,,,
,,structural,,,,ENVO:00000064,road,"An open way for the passage of vehicles, persons, or animals on land",outdoor environment,,,,
,,structural,,,,OBI:0001755,selection criterion,A directive information entity which defines and states a principle of standard by which selection process may take place.,directive information entity,,,,
,,structural,,,,ADDICTO:0000399,self-identity,An identity that a person has about themselves.,identity,,,,
,,structural,,,,ADDICTO:0001271 ,sequential multiple randomised controlled trial design,A randomised controlled trial design in which participants are randomised to study on more than one occasion during the study.,randomised controlled trial design,,,,
,,structural,,,,BFO:0000029,site,b is a site means: b is a three-dimensional immaterial entity that is (partially or wholly) bounded by a material entity or it is a three-dimensional immaterial part thereof.,immaterial entity,,,,
,,structural,,,,BFO:0000006,spatial region,A spatial region is a continuant entity that is a continuant_part_of spaceR as defined relative to some frame R. ,immaterial entity,,,,
,,structural,,,,BFO:0000020,specifically dependent continuant,b is a specifically dependent continuant = Def. b is a continuant and there is some independent continuant c which is not a spatial region and which is such that b s-depends_on c at every time t during the course of b�s existence. ,continuant,,,,
,,structural,,,,OPMI:0000326,status,,realizable entity,,,,
,,structural,,,,GMHO:0000127,study arm,An information content entity that is about an intervention scenario and designates it as part of an intervention evaluation study.,information content entity,,,,
,,structural,,,,OBI:0500000,study design,A plan specification comprised of protocols (which may specify how and what kinds of data will be gathered) that are executed as part of an investigation and is realized during a study design execution.,plan specification,,,,
,,structural,,,,GMHO:0000168,substance use severity,A data item about the frequency of a substance use behaviour or the amount of psychoactive substance ingested into the body.,data item,,,,
,,structural,,,,OGMS:0000020,symptom,"A process experienced by the patient, which can only be experienced by the patient, that is hypothesized to be clinically relevant.",process,,,,
,,structural,,,,BFO:0000008,temporal region,A temporal region is an occurrent entity that is part of time as defined relative to some reference frame.,occurrent,,,,
,,structural,,,,EFO:0004574,total cholesterol measurement,"A total cholesterol measurement is the quantification of cholesterol in blood, total cholesterol is defined as the sum of HDL, LDL, and VLDL.",lipid measurement,,,,
,,structural,,,,CHEBI:35473,tranquilizing drug,"A traditional grouping of drugs said to have a soothing or calming effect on mood, thought or behaviour.",central nervous system depressant,,,,
,,structural,,,,BCIO:026041,transportation,Methods of traveling from one place to another.,site,,,,
,,structural,,,,STATO:0000039,statistic,a statistic is a measurement datum to describe a dataset or a variable. It is generated by a calculation on set of observed data.,data item,,,,
,,structural,,,,IAO:0000109,measurement datum,A measurement datum is an information content entity that is a recording of the output of a measurement such as produced by a device.,data item,,,,
,,structural,,,,OBCS:0000011,measurement scale,"An information content entity that represents a type of scale on which a variable is measured, including nominal, ordinal, interval, ratio.",information content entity,,,,
,,structural,,,,BCIO:015415,human age population statistic,The aggregate of human age in a population.,data item,,,,
,,structural,,,,IAO:0000030,textual entity,"A textual entity is a part of a manifestation (FRBR sense), a generically dependent continuant whose concretizations are patterns of glyphs intended to be interpreted as words, formulas, etc.",information content entity,,,,
,,structural,,,,STATO:0000471,estimate,a estimate is a data item which is computed from a dataset to provide an approximated value (an estimator) for a 'statistical parameter' (a 'characteristics/parameter' of the true underlying distribution) of a real population.,statistic,,,,
,,2,,Study,Study identifier,GMHO:0000211,study identification,A textual entity intended to identify a particular study. ,textual entity,Research methods,,,
,,2,,tg1specEX2,Type of exercise carried out in the intervention arm,BCIO:036042,physical performance behaviour,"An individual human behaviour that involves maintenance or improvement of flexibility, strength, balance or cardiovascular fitness.",individual human behaviour ,Intervention content and delivery,,,
,,2,,Therapy,Type of psychological treatment,GMHO:0000239,psychological treatment,Mental health intervention content that uses communication or recommended tasks to assess and improve a person’s adaptive mental or behavioural functioning.,mental health intervention content,Intervention content and delivery,,,
,,2,,TAU,Treatment as usual,GMHO:0000128,treatment as usual control arm,A control arm designation where the same content and delivery is already provided as standard practice.,control arm,Intervention content and delivery,,,
,,2,,year,Year of publication,GMHO:0000120,publication year textual entity,A textual entity documenting the year in which some study was published.,textual entity,Research methods,,,
,,2,,AGEm,Mean age,BCIO:015416,mean human age population statistic,The mean of human age in a population.,human age population statistic,Intervention population,Population,No Combo,
,,2,,tg1specEX2,Type of exercise carried out in the intervention arm,GMHO:0000123,intervention arm,A study arm that is subject to evaluation in an intervention evaluation study.,study arm,Intervention content and delivery,Population,No Combo,
,,2,,Intervention,Intervention details,GMHO:0000241,mental health intervention content,An intervention content that is part of a mental health intervention.,intervention content,Intervention content and delivery,,,
,,2,,Intervention,Intervention details,GMHO:0000123,intervention arm,A study arm that is subject to evaluation in an intervention evaluation study.,study arm,Intervention content and delivery,,,
,,2,,Comparison,Control group details,GMHO:0000122,control arm,A study arm designation as a comparator to some intervention arm.,study arm,Intervention content and delivery,,,
,,2,,Attention control,Attention management control arm,GMHO:0000240,attention management control arm,"A control arm designation where the same dose of interpersonal interaction is provided as in the intervention group, but without any additional content from the intervention.",control arm,Intervention content and delivery,,,
,,2,,intensityEX2,Intensity of physical exercise behaviour,BCIO:036042,physical performance behaviour,"An individual human behaviour that involves maintenance or improvement of flexibility, strength, balance or cardiovascular fitness.",individual human behaviour ,Intervention content and delivery,,,
,,2,,intensityEX2,Intensity of physical exercise behaviour,BCIO:050432,physical exertion expended on a behaviour,A behavioural attribute that is the level of musculoskeletal work expended on the behaviour to be enacted.,behavioural attribute,Intervention content and delivery,,,
,,2,,EXEaug2,Exercise complemented with treatment as usual or therapy,GMHO:0000241,mental health intervention content,An intervention content that is part of a mental health intervention.,intervention content,Intervention content and delivery,,,
,,2,,EXEaug2,Exercise complemented with treatment as usual or therapy,GMHO:0000123,intervention arm,A study arm that is subject to evaluation in an intervention evaluation study.,study arm,Intervention content and delivery,,,
,,2,,intervLENGTH,Intervention duration (weeks),GMHO:0000005,intervention duration,A temporal interval between the start and end of an intervention.,one-dimensional temporal region,Intervention content and delivery,,,
,,2,,totNrandom,Number of participants randomised in study,GMHO:0000154,number of randomised intervention participants,Number of intervention participants who were randomly allocated to study arms within an intervention.,number of intervention participants,Intervention population,,,
,,2,,tg1Ndrop,Number of participants who dropped out of study arm (treatment group),GMHO:0000075,number of participant drop-out from intervention,Number of intervention participants who withdraw from or cannot complete an intervention.,number of intervention participants,Intervention outcomes and spillover effects,,,
,,2,,tg1Ndrop,Number of participants who dropped out of study arm (treatment group),GMHO:0000123,intervention arm,A study arm that is subject to evaluation in an intervention evaluation study.,study arm,Intervention content and delivery,,,
,,2,,tg1Nrandom,Number of intervention participants randomly allocated to an arm,GMHO:0000154,number of randomised intervention participants,Number of intervention participants who were randomly allocated to study arms within an intervention.,number of intervention participants,Intervention population,,,
,,2,,tg1Nrandom,Number of intervention participants randomly allocated to an arm,GMHO:0000123,intervention arm,A study arm that is subject to evaluation in an intervention evaluation study.,study arm,Intervention content and delivery,,,
,,2,,tg2Ndrop,Number of participants who dropped out of study arm (control group),GMHO:0000075,number of participant drop-out from intervention,Number of intervention participants who withdraw from or cannot complete an intervention.,number of intervention participants,Intervention outcomes and spillover effects,,,
,,2,,tg2Ndrop,Number of participants who dropped out of study arm (control group),GMHO:0000122,control arm,A study arm designation as a comparator to some intervention arm.,study arm,Intervention content and delivery,,,
,,2,,tg2Nrandom,Number of intervention participants randomly allocated to an arm,GMHO:0000154,number of randomised intervention participants,Number of intervention participants who were randomly allocated to study arms within an intervention.,number of intervention participants,Intervention population,,,
,,2,,tg2Nrandom,Number of intervention participants randomly allocated to an arm,GMHO:0000122,control arm,A study arm designation as a comparator to some intervention arm.,study arm,Intervention content and delivery,,,
,,2,,tg1PTSD3PTm,Mean PTSD symptom severity of the treatment group,GMHO:0000173,post-traumatic stress symptom severity,Symptom severity relating to a post-traumatic stress symptom.,symptom severity,Intervention outcomes and spillover effects,,,
